,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_model unconvolved_low_2sig,lya_model unconvolved_low_1sig,lya_model unconvolved_median,lya_model unconvolved_high_1sig,lya_model unconvolved_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_intrinsic unconvolved_low_2sig,lya_intrinsic unconvolved_low_1sig,lya_intrinsic unconvolved_median,lya_intrinsic unconvolved_high_1sig,lya_intrinsic unconvolved_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_ism unconvolved_low_2sig,lya_ism unconvolved_low_1sig,lya_ism unconvolved_median,lya_ism unconvolved_high_1sig,lya_ism unconvolved_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_reversal unconvolved_low_2sig,lya_reversal unconvolved_low_1sig,lya_reversal unconvolved_median,lya_reversal unconvolved_high_1sig,lya_reversal unconvolved_high_2sig,lya_model unconvolved_fluxes,vs value,am value,fw_L value,fw_G value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,d2h value,p value,wave_lya,flux_lya,error_lya,data_mask_lya
6,9.919922012734039e-17,1.1026979981905163e-15,6.858555383322827e-15,1.9838255243883602e-14,2.639073078771708e-14,1.0166290971489895e-16,1.1333217696480102e-15,6.622068153803634e-15,2.0933760622941808e-14,2.801148108989326e-14,1.4612495709912896e-16,1.6218252835336253e-15,7.32490192096293e-15,3.195238550132879e-14,4.502454223582885e-14,1.3577767206152149e-16,1.5087840519327955e-15,6.8999730584181755e-15,2.9975647956368996e-14,4.201936320154077e-14,0.5887687981286525,0.6268282549216929,0.8054186876124461,0.9456387550292521,0.9478084954163679,0.6393988232485899,0.6784371987870961,0.8582408747033705,0.9830276234879403,0.9847986506364307,0.9185590403184333,0.9243088672495152,0.9553631047611502,0.9643985272876997,0.9646586937483672,0.9560057917447472,0.9616344363467629,0.9911609705549695,0.9996643411750419,0.9999070372990595,,,,,,,,,,,,,,1214.8292858651562,1.3996413294859103e-14,1.3850793539079735e-15,0.0
7,1.0546790472340652e-16,1.1691742100369574e-15,7.550810714432044e-15,2.09537154747876e-14,2.747482892637765e-14,1.0875745008931278e-16,1.2108683234713333e-15,7.280297173745237e-15,2.2015452893661766e-14,2.9365510594992594e-14,1.6584161968228078e-16,1.8391831994020705e-15,8.231878440390307e-15,3.614857022832737e-14,5.083327975333131e-14,1.5073552054018885e-16,1.6741413559837137e-15,7.62404009298544e-15,3.313853972842911e-14,4.657863081772213e-14,0.562002165552513,0.6031959972951827,0.7941589547000139,0.958990411733381,0.9616101426525899,0.6011995832653956,0.6435136053574435,0.8396260531534578,0.9808870171873868,0.9829528187074997,0.92970850419105,0.9360096807608282,0.970701825198363,0.9808915005669657,0.9811859947691669,0.9516686733398643,0.957768461009972,0.990245786292528,0.9996278629799007,0.9998968348124926,,,,,,,,,,,,,,1214.882632512501,1.3714387938995734e-14,1.373295172632778e-15,0.0
8,1.1050937470051902e-16,1.2152028509377182e-15,8.329520325724701e-15,2.171278420701789e-14,2.832455807255162e-14,1.1611431973674488e-16,1.2907081052757216e-15,7.993766163763186e-15,2.296156954621757e-14,3.067588151428441e-14,1.8954410498660183e-16,2.0995805075951698e-15,9.281864323879075e-15,4.108518916330019e-14,5.762617890117739e-14,1.6831188583242518e-16,1.868283769031757e-15,8.461632278778109e-15,3.6846018855977506e-14,5.191912814176202e-14,0.5275276078016014,0.5713395744841248,0.7747465507291925,0.9671903341087957,0.9706579861184583,0.5576044424108544,0.6040223000915331,0.8172428344041116,0.978391115313644,0.980750112726043,0.9360794146606423,0.9429921410980455,0.9818240322954574,0.9933791713680175,0.993714516430736,0.94667172881919,0.9532986534402584,0.9891779242178885,0.9995850913921798,0.9998848530633663,,,,,,,,,,,,,,1214.9359788133202,1.963530739388054e-14,1.6436235511167531e-15,0.0
9,1.140648148510088e-16,1.2434474982983734e-15,9.216433822634238e-15,2.2034316490776122e-14,2.8862669468437724e-14,1.2351241969659854e-16,1.3613580883501168e-15,8.75914926902437e-15,2.4106609050147265e-14,3.198732600233939e-14,2.2162417673423468e-16,2.4245412636895813e-15,1.050333560911954e-14,4.6948836774102876e-14,6.60382912863009e-14,1.8915662569295915e-16,2.098311366363941e-15,9.438447417670554e-15,4.1295984773448894e-14,5.812943144005077e-14,0.48161169535744136,0.5263245375085226,0.7408657946199428,0.9633391877566387,0.968428001492153,0.5079182487288711,0.5588875650496032,0.790060491315866,0.9753344147224439,0.9780924786168711,0.9322436109336167,0.9398212334260053,0.9832705932023996,0.9964873573626358,0.9968706417489116,0.9408776345677213,0.9480952815658517,0.9878950676416635,0.9995344888813451,0.9998706521598126,,,,,,,,,,,,,,1214.9893247676205,2.7617317214769105e-14,1.9255180067590294e-15,0.0
10,1.161807498953707e-16,1.2550356151613595e-15,1.0214867581635876e-14,2.1805721457439747e-14,2.8951394560088315e-14,1.3056641023941793e-16,1.4211864680108144e-15,9.74001265645507e-15,2.472082770841215e-14,3.333490623538122e-14,2.833858147173515e-16,2.8916925978763133e-15,1.1984421404953044e-14,5.456804874467318e-14,7.638048917851542e-14,2.141348334629579e-16,2.373659990736085e-15,1.0590654041808465e-14,4.6608164307175456e-14,6.54133372047443e-14,0.4302451892463463,0.4758685374553789,0.697785184185189,0.9561760234367738,0.9619955222027744,0.45180901971080983,0.5057883810702765,0.7567038863396672,0.9715765624904855,0.9748458199901763,0.9254067868091765,0.9337263629871309,0.9825552827247799,0.9978406398299218,0.9982796891437318,0.9340837368816667,0.9419927898751687,0.9863696329744972,0.9994740172683602,0.9998536470705965,,,,,,,,,,,,,,1215.0426703754085,3.3227083381408254e-14,2.1222972567641706e-15,0.0
11,1.1634583357342174e-16,1.24399960387643e-15,1.1164754372473059e-14,2.1220599835456845e-14,2.866688300906003e-14,1.366338160178665e-16,1.466908621162137e-15,1.0913470359599518e-14,2.48446828261944e-14,3.3805204358264356e-14,3.8049824126154285e-16,3.5475455297453496e-15,1.3816356434128822e-14,6.362486660870745e-14,8.971418190759544e-14,2.4441859865576124e-16,2.7070896645496693e-15,1.1961641323937519e-14,5.2981992811114274e-14,7.446027714614154e-14,0.3748314693752357,0.41987260093809786,0.64640515610284,0.9465265892188418,0.9540983013610588,0.388970434816638,0.4455370353096514,0.7153303116035863,0.9669043583936107,0.9708228942014197,0.9162772201194883,0.9254339512474381,0.9806028408286137,0.9984994348410441,0.999000169944595,0.9260754712574445,0.9347776715368292,0.9844851456082889,0.9994009282010095,0.9998330311484016,,,,,,,,,,,,,,1215.0960156366914,3.9507366944220984e-14,2.329894643559599e-15,0.0
12,1.1402701826757756e-16,1.204532029042947e-15,1.1778007374699994e-14,2.04807058762354e-14,2.889488070628285e-14,1.4061860415784948e-16,1.4839975781254532e-15,1.2287674214470705e-14,2.4831856584463142e-14,3.363686147773318e-14,5.388612233918235e-16,4.516266718014819e-15,1.6084039406135897e-14,7.540746252663471e-14,1.0675232255547618e-13,2.8162799109544023e-16,3.1161988531570863e-15,1.362320621922887e-14,6.075533953342219e-14,8.560053074760192e-14,0.3163658396302205,0.35979698400590193,0.5857346353402546,0.9320532417068972,0.9422474454895025,0.31955353274397535,0.37737099221320175,0.6634801764196958,0.9609626222225782,0.9657632898470486,0.9046654951380396,0.9147365037006595,0.9774849703008829,0.9986700627094746,0.999254745770871,0.9165623752968709,0.926171505847171,0.9821778965877276,0.9993114434892302,0.9998076099515477,,,,,,,,,,,,,,1215.1493605514754,4.8218606062717446e-14,2.573179791848565e-15,0.0
13,1.0828857336425242e-16,1.1271298088954445e-15,1.2258630999822888e-14,1.898736869564489e-14,2.844486133832869e-14,1.409382072337166e-16,1.4544666242995923e-15,1.3802580136502793e-14,2.30126369388862e-14,3.4165402546635354e-14,8.31137284855991e-16,6.046026332881952e-15,1.8868358235229147e-14,9.074499016501587e-14,1.2926790702449636e-13,3.2805402354399217e-16,3.625811274425245e-15,1.5669696546265385e-14,7.066521918143531e-14,9.927728501676117e-14,0.2555124654080068,0.2955932815887843,0.5118721672392743,0.9089620927610118,0.9245019272637602,0.24510106484395333,0.3009463855149291,0.597930977819612,0.9532300633818817,0.9593008992773542,0.8902450430466868,0.9012997301021373,0.9730524413031392,0.9984984668149827,0.9991835711974508,0.9051447797074101,0.9158069930872879,0.9793194151788441,0.9992002536317798,0.999775891097256,,,,,,,,,,,,,,1215.2027051197676,6.792244495846854e-14,3.044532265458722e-15,0.0
14,9.722185248578542e-17,9.93633360751321e-16,1.1378769530107636e-14,1.7641421228099065e-14,2.7110840688187727e-14,1.3472998915675744e-16,1.3473725755685245e-15,1.3833316379653074e-14,2.130567643742656e-14,3.609257742694336e-14,1.3512255039011212e-15,7.346959807206304e-15,2.2445242145826508e-14,1.1201545800147749e-13,1.5844428621161978e-13,3.8702316504318e-16,4.271862849790661e-15,1.8208194951630686e-14,8.26608991508981e-14,1.1668899370364477e-13,0.19515148664164758,0.22875644476637547,0.41438515495746153,0.8795167455651868,0.8990090754122023,0.1679258034009708,0.21794817630079402,0.46170637137577303,0.942873771357332,0.9508335834956462,0.8724239554573612,0.8845608686675379,0.966912242858365,0.9979622542148631,0.998783273840063,0.891334444287225,0.9031938059265615,0.9757212675903599,0.9990597056327422,0.9997356011701958,,,,,,,,,,,,,,1215.2560493415745,8.785408185768805e-14,3.433723254915693e-15,0.0
15,7.657143058788698e-17,7.645848373281753e-16,9.11178736908873e-15,1.6831966732112825e-14,2.5267366398193682e-14,9.714285834490342e-17,8.388184828421873e-16,7.501686916980929e-15,1.8794656813409808e-14,2.8039456055048244e-14,2.273926419783569e-15,8.557334481389133e-15,2.7316065915929742e-14,1.411405934822815e-13,2.004634164643584e-13,4.635167200300022e-16,5.107975991392863e-15,2.1390932192738753e-14,9.747857548500909e-14,1.3906347301967294e-13,0.13252615989897312,0.1573315712649518,0.2882848919093447,0.841387800522627,0.8665360731869725,0.022149432948859498,0.06948409682349031,0.24063479182150438,0.9292543104160761,0.939425954356145,0.8506421459798437,0.863762540100775,0.9583085557777595,0.996801722646089,0.9980348707863392,0.8744597191552638,0.8876706283106883,0.971220143208008,0.9988784380988681,0.9996833354711228,,,,,,,,,,,,,,1215.3093932169033,1.0163856986987459e-13,3.724658720548016e-15,0.0
