,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_model unconvolved_low_2sig,lya_model unconvolved_low_1sig,lya_model unconvolved_median,lya_model unconvolved_high_1sig,lya_model unconvolved_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_intrinsic unconvolved_low_2sig,lya_intrinsic unconvolved_low_1sig,lya_intrinsic unconvolved_median,lya_intrinsic unconvolved_high_1sig,lya_intrinsic unconvolved_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_ism unconvolved_low_2sig,lya_ism unconvolved_low_1sig,lya_ism unconvolved_median,lya_ism unconvolved_high_1sig,lya_ism unconvolved_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_reversal unconvolved_low_2sig,lya_reversal unconvolved_low_1sig,lya_reversal unconvolved_median,lya_reversal unconvolved_high_1sig,lya_reversal unconvolved_high_2sig,lya_model unconvolved_fluxes,vs value,am value,fw_L value,fw_G value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,d2h value,p value,wave_lya,flux_lya,error_lya,data_mask_lya
10,3.4237898542429953e-18,5.239165525804479e-18,9.394525872021574e-17,2.3997517770261092e-15,4.773345517701368e-15,3.2722112250859207e-18,5.006935205813023e-18,9.013076158164507e-17,2.380377785196208e-15,4.73864061857754e-15,3.483685198714818e-18,5.346980560220559e-18,9.873607270956952e-17,3.282152124167033e-15,6.230560329917377e-15,3.312910423980302e-18,5.091023119188513e-18,9.361059971494446e-17,3.0768409824194355e-15,5.8607092530579024e-15,0.7204617292885952,0.77493146337693,0.9505658301403263,0.9834161474898111,0.9867535452608124,0.7366180732757751,0.7897283575043383,0.9557724345587955,0.9860532904425993,0.9891138003384722,0.9662981025851267,0.9702274215657654,0.9778828380433823,0.9861024483598021,0.9902322436467536,0.9696263477319949,0.973300539335756,0.9805288835888649,0.9883710110010978,0.9922799782502731,,,,,,,,,,,,,,1214.645813064478,1.2516310031061552e-15,2.962102427366678e-16,0.0
11,3.723738737058884e-18,5.701890931845583e-18,1.0196807685021449e-16,2.5369864485210184e-15,5.03504135964346e-15,3.5484489914845164e-18,5.4282008138065646e-18,9.757994151174647e-17,2.5335517721652094e-15,5.0509424155838726e-15,3.8060449673011285e-18,5.8357511398868e-18,1.081492974941867e-16,3.636782237169895e-15,6.864711322882923e-15,3.600964140487921e-18,5.528914038717895e-18,1.0196671429504518e-16,3.3673255375874668e-15,6.407393191686679e-15,0.6936536103217377,0.7525340009469491,0.9459534621726868,0.982483404048504,0.986238550228658,0.7115297434246817,0.7689672844030749,0.9510873422598881,0.9846193865986899,0.9880125607304394,0.9639794084684707,0.9683124468469937,0.9765883820590484,0.9856528288480457,0.9901968087902983,0.9669837524121198,0.9708258217467051,0.9788152072209408,0.9872873501897093,0.9915487772478261,,,,,,,,,,,,,,1214.6992977759103,1.0022411815278533e-15,4.2298565482453105e-16,0.0
12,4.061805904475807e-18,6.222798542865605e-18,1.1089614496479343e-16,2.6676391838377837e-15,5.2888583191522286e-15,3.856533745301716e-18,5.90305967608811e-18,1.0593385657519605e-16,2.696335721042445e-15,5.358687330525653e-15,4.174292491857357e-18,6.393133583017205e-18,1.1894933241515284e-16,4.059492509125962e-15,7.604965935691405e-15,3.9275459182948665e-18,6.024700507009686e-18,1.1147173996822249e-16,3.701744356806831e-15,7.035575109920656e-15,0.6621630618076784,0.7261568739165263,0.9400727393053065,0.9807357264923211,0.9850289100967484,0.6830411787309291,0.7452669906962436,0.9457176694486178,0.9829580257285782,0.9867355218302376,0.9605988260258347,0.9655962046985554,0.9747136147290119,0.9845322783062952,0.9896048104936989,0.9639862122657379,0.968114835960082,0.9767726376131876,0.9860279869156668,0.9907059495665754,,,,,,,,,,,,,,1214.7527824873425,2.9353456430460312e-15,1.1091815568038089e-16,0.0
13,4.443217133645587e-18,6.811298168514875e-18,1.2056170482981348e-16,2.7798762393726087e-15,5.521377812450561e-15,4.204766625274871e-18,6.44054245419233e-18,1.1532948937086059e-16,2.8593466815603764e-15,5.673678863170649e-15,4.591017805822491e-18,7.033357122394063e-18,1.3143587118647476e-16,4.5510616021813384e-15,8.479567457181493e-15,4.299683875736703e-18,6.588815662663823e-18,1.2234143090764053e-16,4.08963305404032e-15,7.76133376806441e-15,0.6263544866181062,0.6951851994155274,0.9297087545315935,0.9783177338025447,0.9832112386041808,0.6494847282641932,0.718066263898869,0.9395619438559464,0.9810040314593786,0.9852431905918533,0.9564872234002787,0.9621948535670559,0.972199282198984,0.9829291993950118,0.9886129390418035,0.9601220450848452,0.9650023350704791,0.9744450514487222,0.9845963142460326,0.9897371672375839,,,,,,,,,,,,,,1214.8062671987748,5.384877085558808e-15,7.66517540721775e-16,0.0
14,4.8747372980033654e-18,7.481607351941888e-18,1.3112308558928066e-16,2.881359547581073e-15,5.700182494814797e-15,4.599985930709922e-18,7.051510255814532e-18,1.259248041847409e-16,3.0054598349200357e-15,5.9869003732364686e-15,5.068076230867903e-18,7.773810168988485e-18,1.4597890166009455e-16,5.1573432390446055e-15,9.526370256548128e-15,4.726037640068408e-18,7.234084482977971e-18,1.3484318976033743e-16,4.557533870588761e-15,8.606102185832609e-15,0.5853947318899476,0.6584198873486465,0.9149459098099209,0.9749789018650847,0.9807757097785013,0.6111488808982571,0.6858332454603192,0.9324630462405439,0.9786939380085004,0.9834808879992505,0.9517025049398146,0.9581611298481328,0.9687941143373184,0.9806650106245891,0.9872907831920519,0.9558490108156078,0.9614046118232942,0.9717327926791653,0.9829038655710759,0.9886248710274499,,,,,,,,,,,,,,1214.859751910207,4.636276502097339e-15,4.780504432124652e-16,0.0
15,5.341418290382911e-18,8.2427196892981e-18,1.420384238491983e-16,2.9508553799368703e-15,5.850459410108907e-15,5.0503908353441604e-18,7.74904773853628e-18,1.3775228448173947e-16,3.172227887877972e-15,6.2837326091965976e-15,5.62140403714261e-18,8.636070375030056e-18,1.6304053091225747e-16,5.900986825698813e-15,1.0797168257759814e-14,5.207675634948015e-18,7.976388210854611e-18,1.4931107558911726e-16,5.116660634665442e-15,9.597586323980193e-15,0.5399995877028897,0.6158811416265442,0.8984615170009036,0.9707824633815431,0.9775188981009001,0.567166594227386,0.648165096919549,0.9242038885720152,0.975923588169728,0.981376733604162,0.9456750917751715,0.9532532694026667,0.9650254527470075,0.9779244651461674,0.9857467712072914,0.9507876273273417,0.9572724493065897,0.9687225490351654,0.980950067134028,0.9873170369864785,,,,,,,,,,,,,,1214.9132366216393,5.193350711746534e-15,3.5654639017061243e-16,0.0
16,5.871087042735125e-18,9.07205231216262e-18,1.5255770759665245e-16,3.0256621002062496e-15,5.999532595611115e-15,5.5658030234679195e-18,8.554234683430626e-18,1.51023017338819e-16,3.3224297001997225e-15,6.594544487386339e-15,6.266785270808434e-18,9.646934431195225e-18,1.8319725413556728e-16,6.98288485620456e-15,1.2369767693419418e-14,5.762804448969439e-18,8.835543032178855e-18,1.6616587903336076e-16,5.768517490464704e-15,1.0772129040758694e-14,0.49018408023996873,0.5691960495816013,0.877473540692288,0.9634947509057377,0.9725063916707409,0.5167522803029084,0.6040114736090804,0.913570013109992,0.9726155556199938,0.97884372140897,0.938288335464096,0.9472911773996994,0.9604696557023614,0.9744714892641678,0.9837413804160281,0.9451211558933161,0.9525096485558259,0.9648219883825241,0.9785676604272612,0.9857633942235211,,,,,,,,,,,,,,1214.9667213330715,4.605179745759542e-15,9.675199466911553e-16,0.0
17,6.426314422844787e-18,1.0000970163646452e-17,1.6384782362623915e-16,3.0049646475214584e-15,6.060074558320646e-15,6.140611597719821e-18,9.492925520592002e-18,1.659666891594734e-16,3.432736786169762e-15,6.908871489003576e-15,7.023462352618587e-18,1.0839898202002019e-17,2.0717113135947858e-16,8.283316773795292e-15,1.434533002881285e-14,6.407879651560403e-18,9.836469196253092e-18,1.8594214886710488e-16,6.560915214996235e-15,1.2178199359851995e-14,0.4367365330769503,0.5185452326030764,0.8528952534042983,0.9536389896150933,0.9646893454616856,0.459368448913785,0.5518020692107172,0.9009946774070345,0.9685778222373035,0.9757569176597555,0.9297686790192227,0.9401038052485478,0.9541368914013134,0.9700108314153202,0.9811561624668599,0.9382487384551539,0.9468157202200708,0.9602667110434635,0.9755869178017348,0.9838954795525019,,,,,,,,,,,,,,1215.0202060445038,2.964165676562852e-15,1.4617968925763004e-15,0.0
18,7.098792941698588e-18,1.1029687852922752e-17,1.7485712402185352e-16,2.991604247439032e-15,6.045858357332153e-15,6.8180036742733424e-18,1.0582618583799827e-17,1.827288062987695e-16,3.513394080658538e-15,7.146812849227217e-15,7.917556199988079e-18,1.2256294328151843e-17,2.35850713535139e-16,9.821108704621231e-15,1.678667394618166e-14,7.162321458456186e-18,1.1010753987647707e-17,2.0932475043370808e-16,7.515954223958264e-15,1.388231207323991e-14,0.37954663444351033,0.4633812330478566,0.8230831821714257,0.9410738693293,0.9554772535164858,0.39557347780921176,0.4927764801786271,0.8811312562572112,0.9634257087922472,0.9719423546647098,0.9185306431432383,0.9315781813518498,0.9467021763378309,0.9642886176406189,0.9779265455222033,0.929797533031413,0.9399606444912764,0.9551952052992951,0.9719227999873994,0.9817647980214862,,,,,,,,,,,,,,1215.073690755936,2.3642966990093343e-15,9.789237737233827e-16,0.0
19,7.826852799821619e-18,1.205649880370384e-17,1.8323195376575132e-16,2.858607163298944e-15,5.89285958428072e-15,7.602098663785298e-18,1.1852675898530515e-17,2.0150200918690564e-16,3.556573169809577e-15,7.26713136050014e-15,8.979392201295627e-18,1.3956958368944895e-17,2.7029734791158173e-16,1.1911180787155655e-14,2.010446352860593e-14,8.050638450922125e-18,1.2398746155916662e-17,2.3719840224404405e-16,8.840365156769244e-15,1.5981161952219964e-14,0.3195237037633468,0.40334404378282446,0.7871060494235345,0.9222143671824948,0.9420557258745873,0.32474450401593086,0.4279597792222507,0.8504920250515591,0.9572646885943294,0.9671519861404997,0.9059204341768792,0.9207509255854177,0.9376178456992684,0.9566104726348937,0.9737094073307643,0.9200615586038708,0.931810276081603,0.9490052539700308,0.9676225767248646,0.9791885589885859,,,,,,,,,,,,,,1215.1271754673683,1.6321389515638703e-15,1.5361102446430219e-15,0.0
