,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_model unconvolved_low_2sig,lya_model unconvolved_low_1sig,lya_model unconvolved_median,lya_model unconvolved_high_1sig,lya_model unconvolved_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_intrinsic unconvolved_low_2sig,lya_intrinsic unconvolved_low_1sig,lya_intrinsic unconvolved_median,lya_intrinsic unconvolved_high_1sig,lya_intrinsic unconvolved_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_ism unconvolved_low_2sig,lya_ism unconvolved_low_1sig,lya_ism unconvolved_median,lya_ism unconvolved_high_1sig,lya_ism unconvolved_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_reversal unconvolved_low_2sig,lya_reversal unconvolved_low_1sig,lya_reversal unconvolved_median,lya_reversal unconvolved_high_1sig,lya_reversal unconvolved_high_2sig,lya_model unconvolved_fluxes,vs value,am value,fw_L value,fw_G value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,d2h value,p value,wave_lya,flux_lya,error_lya,data_mask_lya
20,4.859701298013417e-20,6.830307610875558e-20,9.766630662726063e-20,1.4916457982271567e-19,2.355539189027633e-19,0.0,0.0,0.0,0.0,0.0,2.0550033761695888e-16,3.905510722327275e-16,5.217858028613213e-16,6.648839478976701e-16,8.722420144853482e-16,4.050546052757946e-17,5.626298095850084e-17,9.12151363354703e-17,3.6594737053721294e-16,8.787174222575393e-16,0.009984051152483988,0.01143164855597665,0.013323130951064644,0.01577536584838907,0.01936370028278894,0.0,0.0,0.0,0.0,0.0,0.7645067420320687,0.8411722552624147,0.8928024555080187,0.9260934094942057,0.9438493384839388,0.7705778538541426,0.9354963364413597,0.9883109676742121,0.9940551731079059,0.9964694855434124,,,,,,,,,,,,,,1215.6085378702585,3.0290008477179157e-15,5.21296553673093e-15,0.0
21,5.670112981610269e-20,8.80923766675671e-20,1.3209524045648337e-19,2.0600382714218207e-19,3.22025264348707e-19,0.0,0.0,0.0,0.0,0.0,3.147011440734504e-16,6.248258782850429e-16,8.459991681462001e-16,1.0737437075167111e-15,1.3951461611636715e-15,1.351990552426891e-16,2.941275150277789e-16,1.2368720924846572e-15,1.8833924019338534e-15,2.5272150660616527e-15,0.010509191843937895,0.012409983598025273,0.014807367206054523,0.017934822911862807,0.022449803699793734,0.0,0.0,0.0,0.0,0.0,0.6603903681075917,0.7414771321153963,0.82209349893015,0.8805569215860365,0.9077917606598808,0.41135249608977914,0.5791253943620724,0.8121931962379749,0.9683398682171007,0.9862594131381179,,,,,,,,,,,,,,1215.6620225816907,4.9164817973537734e-15,1.5815411602782844e-14,0.0
22,7.442925911374723e-20,1.213369813678741e-19,1.848857918057694e-19,2.8770066303106624e-19,4.445420351956038e-19,0.0,0.0,0.0,0.0,6.077601177860997e-256,5.532483055579652e-16,8.911645691477784e-16,1.1653509861472023e-15,1.4918979728419878e-15,2.1022288009377624e-15,1.0445990280532079e-15,1.7385798770725995e-15,2.5575517325358916e-15,3.870513532502927e-15,6.941600120828657e-15,0.013169276368004542,0.016687796122318167,0.02082809177366697,0.02581098404695401,0.03235107357977643,0.0,0.0,0.0,0.0,7.52345029399172e-242,0.5966328553036937,0.6589013479533342,0.7143828815862328,0.7705857575003096,0.806748413954991,0.17930613948952262,0.21063347010311992,0.248236746259832,0.2972478178401931,0.36269047467762283,,,,,,,,,,,,,,1215.715507293123,8.898988597589961e-15,7.827701281475724e-16,0.0
23,1.0485266228471491e-19,1.7093807347073945e-19,2.593202417847916e-19,4.035982047232137e-19,6.370408205172782e-19,0.0,0.0,0.0,6.1161428532844076e-55,1.4386781698161143e-20,4.86201887529287e-16,8.486385113597741e-16,1.0953849263098412e-15,1.3441437821060674e-15,1.675692563207083e-15,4.209403810540176e-16,1.4429653139557885e-15,2.2822094109098467e-15,2.95517089227556e-15,3.679776543000867e-15,0.019462087227371833,0.025038588029167412,0.031163458707403106,0.038305399539927856,0.0475592530401937,0.0,0.0,0.0,3.5344153736544763e-40,9.382994433026619e-06,0.6062351746884633,0.6745023371215637,0.7414264973627029,0.8370747712962996,0.8998602841294117,0.21405355505401713,0.30111245538083314,0.4528612002633732,0.7555284745997124,0.9741451886001327,,,,,,,,,,,,,,1215.7689920045552,1.8489793146918084e-14,1.105733894645455e-15,0.0
24,1.4758559366418544e-19,2.4047659611928023e-19,3.6854199741910593e-19,5.934987793166199e-19,9.93431254439031e-19,0.0,1.2545535399896538e-127,6.1812876581057265e-25,1.5683676791723466e-19,1.0670422698549458e-18,3.008362757932499e-16,5.606119289205521e-16,7.1433690849012225e-16,8.770417046874638e-16,1.1108013813015031e-15,7.222375383171355e-17,1.0919399848797147e-16,3.378445216672006e-16,1.0383034273870762e-15,1.5234221773250324e-15,0.029424682932395634,0.03745444130471458,0.046187818441622945,0.05638766943784725,0.06983187944140888,0.0,2.718305588610305e-112,1.834663362783639e-09,0.0006278350880467587,0.004463900769599321,0.6888308058489563,0.7773483021504443,0.8469965387487186,0.9021059942236958,0.9343500641043193,0.5712425252955791,0.7850528966027467,0.9522414877393311,0.9894104288512824,0.9956493071336878,,,,,,,,,,,,,,1215.8224767159875,1.877321421976879e-14,4.445622233080927e-15,0.0
25,2.0938157795874064e-19,3.4925377244585746e-19,5.567719922379211e-19,8.975666062979623e-19,1.4055510205785042e-18,1.7794328536881099e-47,1.8169474937818395e-20,3.330637721636066e-19,9.428851311665424e-19,2.1433165958720435e-18,2.060300209473482e-16,3.7574929780874164e-16,4.754249590547197e-16,5.821911004489683e-16,7.383657331177806e-16,2.787439723131531e-17,3.6217408952978235e-17,4.904946945687789e-17,1.2334054640551554e-16,4.561088977798154e-16,0.043763836173448825,0.05537287703067619,0.06835496182601337,0.08381300713055909,0.1041426357803793,1.6768953169287717e-31,0.0002647678752736449,0.005774322315973282,0.016558084029108206,0.03491983754108183,0.7888210990772777,0.8553701179126987,0.8977749751716866,0.9335602444882902,0.9553789976883472,0.8843774502464417,0.9767817715196138,0.9934907330527551,0.9964027521870221,0.9981748515330795,,,,,,,,,,,,,,1215.8759614274197,6.112426363659017e-15,7.064076700500664e-16,0.0
26,3.114749350110307e-19,5.270895305716758e-19,7.997431270366365e-19,1.190695600220445e-18,1.6905845371835186e-18,9.985210987051208e-20,4.446362659866964e-19,8.900782116013667e-19,1.5126642749481648e-18,2.332012008404155e-18,1.5217220729631157e-16,2.7151681449649227e-16,3.4038703368493873e-16,4.1472464222758647e-16,5.247196453046616e-16,1.4460201223301566e-17,1.810048623535419e-17,2.242305658939628e-17,2.975291327146862e-17,7.490207387161034e-17,0.06481275776335664,0.08251595314749957,0.1019561357656312,0.12420468467572608,0.152198368436477,0.003938071804286583,0.018396023124055444,0.037866059396653176,0.06376011184705141,0.09848184350838778,0.854267596763525,0.8970764669394291,0.9256041456584847,0.9500235838683055,0.9650084808553475,0.9801411138548843,0.994973536585105,0.9970257001933953,0.9981227627631936,0.9989993709577879,,,,,,,,,,,,,,1215.929446138852,1.7592935537364799e-15,2.674980558562242e-16,0.0
27,4.579815836755321e-19,7.216391884352899e-19,1.0215628883271597e-18,1.4122448417928763e-18,1.8737273727194176e-18,4.570081832155078e-19,8.60919021795018e-19,1.3137362064332088e-18,1.8537316078832597e-18,2.490058078820877e-18,1.152489552064244e-16,2.029488810038643e-16,2.536042166065557e-16,3.0774258686712566e-16,3.875762614763472e-16,8.814669253725104e-18,1.086788900421705e-17,1.3183901647405202e-17,1.624163942005986e-17,2.1919563197861815e-17,0.09655683194688845,0.1216133179971421,0.14760322825282235,0.17602438253228855,0.21083689051359625,0.035406839789099136,0.06510565483773434,0.09849708375393834,0.1363981208496179,0.18253265754007014,0.893811872600564,0.9228443839235337,0.9430271968194819,0.9614696077188034,0.9730172178551809,0.9943231958875223,0.9973698294692789,0.9982295306110811,0.9988417620196269,0.9993685977096991,,,,,,,,,,,,,,1215.9829308502842,4.156309297015221e-15,3.625393789880542e-15,0.0
28,5.99029699169162e-19,8.82767251888038e-19,1.1854358153301136e-18,1.5567071721816915e-18,1.9966120373475893e-18,7.429040106315469e-19,1.1443401379616851e-18,1.551349781986034e-18,2.016003190719425e-18,2.593196103538238e-18,8.450141646868169e-17,1.4905782212861617e-16,1.8678394637071956e-16,2.2659644966733353e-16,2.8478397982826566e-16,5.931030421790452e-18,7.25569465859664e-18,8.756832598071952e-18,1.0608957308979008e-17,1.3330688500283836e-17,0.13982712200631114,0.1712289946271206,0.20237832463871425,0.23516960748765492,0.27453816252298907,0.09239417799673781,0.13470404838840996,0.17673095527896626,0.22084496971698853,0.27269225161034083,0.9200437167590665,0.9412459176856831,0.9565385286293413,0.970367154651131,0.9789888310629369,0.9971100603098073,0.9982984017210377,0.9988184990175499,0.9992126603289414,0.9995652463819296,,,,,,,,,,,,,,1216.0364155617165,9.491189816995508e-15,4.88748969794619e-16,0.0
29,7.071338243178071e-19,9.90669723162702e-19,1.2800741912809083e-18,1.6267335292211114e-18,2.0589828005530036e-18,9.139460238881637e-19,1.2763240336313157e-18,1.6294922142455314e-18,2.0322980075923565e-18,2.5719211739699355e-18,6.283283630694248e-17,1.0958202178909301e-16,1.3690855759095384e-16,1.6604137773013617e-16,2.0904870410492026e-16,4.259229373396059e-18,5.197917124693536e-18,6.262908971937542e-18,7.549038287507439e-18,9.40144723623224e-18,0.19101749335104115,0.2268316356404752,0.26111165251736557,0.29656181821735544,0.3382731877666467,0.16656358152936013,0.2148342615055797,0.26015022651955255,0.30590567754998366,0.35883928523064623,0.9380805890315711,0.9532188140565576,0.9642350278244789,0.9741316837051617,0.9803124473281025,0.9980838733005852,0.9987990279049804,0.9991532795273934,0.9994297557673815,0.9996827148977262,,,,,,,,,,,,,,1216.0899002731487,1.3233159695668122e-14,7.210778630362121e-16,0.0
30,7.721674288647258e-19,1.040992450592459e-18,1.3118761127125387e-18,1.6322564052570783e-18,2.0570533894325252e-18,9.86280530552349e-19,1.2948244030880247e-18,1.6053476037602727e-18,1.9557995279822663e-18,2.454628830402121e-18,4.7075274466887596e-17,7.706364759240276e-17,9.552841460778907e-17,1.1585314024544041e-16,1.4615236546461285e-16,3.210216160221851e-18,3.912687486712316e-18,4.7102716593124084e-18,5.672225624097312e-18,7.047726422836212e-18,0.24133016921331593,0.27937165355537064,0.31492748860562403,0.35111905335492166,0.39337553778967643,0.24617452945271262,0.2955884070983353,0.34058968889075847,0.3853049765035821,0.43647675606665703,0.9437142669557824,0.9537239039663856,0.9606593677311739,0.9673726519400709,0.9716809536468431,0.9985917536888399,0.9991037580488902,0.9993628145277748,0.9995678826602874,0.9997581272685909,,,,,,,,,,,,,,1216.143384984581,1.241937917322155e-14,2.911686074662164e-15,0.0
31,7.98711702544224e-19,1.0462236143629792e-18,1.2985349800074624e-18,1.5925239248831387e-18,2.0017630879370087e-18,9.818843392079365e-19,1.249382349891997e-18,1.5216586530805799e-18,1.8345092574689992e-18,2.2916170050579026e-18,2.3365537446859402e-17,4.1282075797605716e-17,5.4295207588406966e-17,6.633096703860448e-17,8.294323524335159e-17,2.5040600486319524e-18,3.0519037531855548e-18,3.6753761104674396e-18,4.419912473675324e-18,5.4918726268428674e-18,0.29049546094301687,0.32890410420094257,0.36428548254601206,0.399940514908922,0.44136165150420553,0.32392987054752576,0.3713872801934953,0.41413419613480373,0.45628695993609236,0.5042509045290164,0.9422960696350902,0.9494709146808525,0.9544840904035679,0.959533630181299,0.9627616285578512,0.9989134152305417,0.9993044930129888,0.9995028758210956,0.9996610649699247,0.9998094341549798,,,,,,,,,,,,,,1216.1968696960132,1.1814842667514913e-14,1.618438164947915e-15,0.0
32,7.949272168536636e-19,1.0187828975057076e-18,1.2503196757911351e-18,1.5181509956671162e-18,1.901641122525432e-18,9.38029257177546e-19,1.1693312637093305e-18,1.414071770971344e-18,1.6933409908924263e-18,2.1123072427333653e-18,1.121847348318015e-17,1.71895087177369e-17,2.305674325506871e-17,3.130335534257207e-17,4.284059490819888e-17,2.0074900134248543e-18,2.448550445370902e-18,2.9484875580574895e-18,3.544092352617096e-18,4.4063142976845014e-18,0.33467354862373055,0.372034714613009,0.40632778103696465,0.44056283410916564,0.48018992202498734,0.39559410750822216,0.4398715756127655,0.47952030828646086,0.5185628701895381,0.5629660087298992,0.9318265383619794,0.9368349307839499,0.9398983044212634,0.9417053539018951,0.9427523384201192,0.999135127981737,0.9994443611528667,0.9996011787235894,0.9997270265516197,0.9998459980896061,,,,,,,,,,,,,,1216.2503544074455,9.23640525690998e-15,1.7755042336103113e-15,0.0
33,7.631497336490608e-19,9.652435520826941e-19,1.1748688851861685e-18,1.4176345949340809e-18,1.772501396984805e-18,8.744537859436447e-19,1.0775991726169862e-18,1.2984241540818583e-18,1.550379646816273e-18,1.93070457871892e-18,6.694499778410858e-18,9.353240470428794e-18,1.174142847982284e-17,1.4842632477388592e-17,2.0389303823577222e-17,1.6483646017395886e-18,2.0098328105843593e-18,2.4185219010639656e-18,2.9057435169808513e-18,3.612775428823958e-18,0.3704735590094973,0.4058135182192095,0.43809651565837704,0.4703418662313445,0.50733297098707,0.4599664534399555,0.500347620780854,0.5365807080633829,0.5726033781982678,0.6134893946725911,0.9088070332623919,0.9112713588648597,0.9124323891826742,0.9132387705186235,0.9137763245810498,0.9992939720896112,0.9995456808023578,0.9996728311022715,0.999775450607635,0.9998729765267103,,,,,,,,,,,,,,1216.3038391188777,1.1599880013928878e-14,2.0206165468436704e-15,0.0
34,7.140845340160733e-19,8.923237962320695e-19,1.080509519918716e-18,1.2981622111730847e-18,1.6218308710966837e-18,8.055274136529576e-19,9.86021246885812e-19,1.185045277061166e-18,1.41281357937032e-18,1.7581815715066363e-18,4.205951918212349e-18,5.583075572806568e-18,6.8678843598661026e-18,8.38384183983746e-18,1.0784383706286794e-17,1.3772427535364113e-18,1.6777815862103422e-18,2.0199768819795373e-18,2.4267088084776414e-18,3.021895280101135e-18,0.3959842392175416,0.4286084158561075,0.4583397368052935,0.4880714520613861,0.5221994545052535,0.516611419345482,0.5532113182777715,0.5862116704961671,0.619174484260894,0.6568526605046974,0.8733120588049043,0.8744438233818304,0.875018291885605,0.875479172950491,0.8758069397281841,0.999414038795877,0.9996215014872603,0.9997267521468611,0.9998121007431234,0.9998935130535377,,,,,,,,,,,,,,1216.35732383031,1.1439744158947033e-14,1.672050640757118e-15,0.0
35,6.491674491145355e-19,8.049199784327851e-19,9.71520663409054e-19,1.1625643147430756e-18,1.4515643607742074e-18,7.367160359686021e-19,8.98636502738973e-19,1.078904992812731e-18,1.285222269008672e-18,1.5978684056868556e-18,2.6839564074032417e-18,3.4142529498772124e-18,4.155652546714567e-18,5.0416631164993724e-18,6.328850891245819e-18,1.167057936422137e-18,1.4217726654900051e-18,1.7128389093786152e-18,2.0574257392037144e-18,2.5626273114585495e-18,0.40884910007423353,0.43837246304211736,0.4651398199588581,0.492020599337782,0.5227410763703203,0.566348398938913,0.5992223268066939,0.6292045390874036,0.6593160539945421,0.6937191225207245,0.8253464615498395,0.8259619822596874,0.8262965871469183,0.8265577592921526,0.8267514309361625,0.9995054846311512,0.9996796551547723,0.9997684032286417,0.9998404366597271,0.9999094249354726,,,,,,,,,,,,,,1216.4108085417422,7.638885002513031e-15,5.480279513752572e-16,0.0
36,5.688069356802099e-19,7.010280106619417e-19,8.447310307299266e-19,1.0090443542854133e-18,1.2580392822358744e-18,6.722592138005511e-19,8.18020804598252e-19,9.816863752422953e-19,1.1694052026607296e-18,1.4522864763476047e-18,1.7559060480862766e-18,2.172623470807712e-18,2.6205933616730433e-18,3.159224940743862e-18,3.9158206112842485e-18,1.0016399994609793e-18,1.2211998304633665e-18,1.4710183236820276e-18,1.766569566541703e-18,2.2016894128969946e-18,0.40260261161103744,0.4281852206165588,0.4514899419943057,0.47493465206213864,0.5017658797829159,0.6098345398640163,0.6392870441364128,0.6665139332504622,0.6940405761472459,0.7254816904773241,0.7565455381678209,0.7569143242560522,0.7571103796233849,0.7572617629466769,0.7573804580162227,0.9995768387920333,0.9997253017180864,0.9998011446213901,0.9998627649518869,0.9999219934320986,,,,,,,,,,,,,,1216.4642932531744,7.332394927072659e-15,9.4949844339973e-16,0.0
37,4.640584991565388e-19,5.690037768936043e-19,6.845539945150714e-19,8.167261452668485e-19,1.016984481077653e-18,6.132552874560321e-19,7.447787886602388e-19,8.936150693139618e-19,1.0643969398328517e-18,1.3221014025235775e-18,1.147493773875684e-18,1.401561083570876e-18,1.67954052768289e-18,2.0167067483269913e-18,2.496204595207696e-18,8.696540486338753e-19,1.0597705118711884e-18,1.2766855471721308e-18,1.5334595963727067e-18,1.9117076052745303e-18,0.35865530169411225,0.37933865525137167,0.39825626475639897,0.41727606964422537,0.4391088575054408,0.6475984624410468,0.6741471546798605,0.6989252806854653,0.7241501993202205,0.7528689276997786,0.6411496733205602,0.6413715828576995,0.6414852791065087,0.6415728246548505,0.6416457485983404,0.9996333854394392,0.999761859556207,0.999827365201071,0.9998807510503878,0.999932155268974,,,,,,,,,,,,,,1216.5177779646067,6.283299266839922e-15,9.443231127845815e-16,0.0
